"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ANC26LA008","ACC","202156","2025-12-12T18:01:00Z","Palmer","Alaska","United States",,"N20305","17261176","false","Aviation","",,,"None","0","0","0","0",,,,,"61.588912999999998","-149.08635000000001","CESSNA","172M","AIR","PAQ","Palmer Municipal Airport","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202156/pdf"
"ANC26LA007","ACC","202049","2025-11-24T16:09:00Z","Wasilla","Alaska","United States",,"N794AK",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"JUNIOR DANIEL","DANCHINI CUB",,,,"false",,,,,"091",,"VMC",,"In work",,,"",""
"ANC26LA005","ACC","202027","2025-11-16T22:40:00Z","Eek","Alaska","United States",,"N4112D","31-8353004","false","Aviation","",,,"None","0","0","0","0",,,,,"60.215305999999998","-162.04337000000001","PIPER","PA-31-350","AIR","EEK","EEK","false","2",,"SCHD","BUS","135","Substantial","VMC","Yute Air","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202027/pdf"
"ANC26LA006","ACC","202048","2025-11-08T15:00:00Z","Talkeetna","Alaska","United States",,"N5188H","14-506","false","Aviation","",,,"None","0","0","0","0",,,,,"62.271788999999998","-150.13243","PIPER","PA-14","AIR","PATK",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202048/pdf"
"ANC26LA001","ACC","201826","2025-10-07T15:56:00Z","Petersburg","Alaska","United States",,"N80628","17269062","false","Aviation","",,,"None","0","0","0","0",,,,,"56.923233000000003","-133.30215000000001","CESSNA","172N","AIR",,,"false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201826/pdf"
"ANC25LA117","ACC","201809","2025-09-30T20:42:00Z","Kotlik","Alaska","United States",,"N16SC","31-639","false","Aviation","",,,"None","0","0","0","0",,,,,"63.030667000000001","-163.53265999999999","PIPER","PA-31","AIR","PFKO","Kotlik Airport","false","2",,"SCHD","BUS","135","Substantial","VMC","Paklook Air","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201809/pdf"
"ANC25LA110","ACC","201705","2025-09-22T17:40:00Z","Healy","Alaska","United States",,"N976E","208B0976","false","Aviation","",,,"None","0","0","0","0",,,,,"64.006103999999993","-148.23197999999999","CESSNA","208B","AIR","PVT","Decker Airstrip","false","1",,"SCHD","BUS","135","Substantial",,"WRIGHT AIR SERVICE INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201705/pdf"
"ANC25LA112","ACC","201746","2025-09-21T21:45:00Z","Yakataga","Alaska","United States",,"N4282F","46182","false","Aviation","",,,"None","0","0","0","0",,,,,"60.094721999999997","-142.70332999999999","CESSNA","172","AIR","19AK",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201746/pdf"
"ANC25LA111","ACC","201707","2025-09-20T13:00:00Z","McGrath","Alaska","United States",,"N217WM","SQ12-0012","false","Aviation","",,,"None","0","0","0","0",,,,,"62.954197999999998","-155.64979","217WHISKEYMIKE LLC","SQ12","AIR",,,"true","1",,,"PERS","091","Substantial","VMC","BACKCOUNTRY ADVENTURES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201707/pdf"
"ANC25LA118","ACC","201873","2025-09-19T13:50:00Z","Palmer","Alaska","United States",,"N803R","001001","false","Aviation","",,,"None","0","0","0","0",,,,,"61.436110999999997","-148.67805000000001","TOCI GABE C G","SUPA","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201873/pdf"
"ANC25LA121","ACC","201915","2025-09-17T19:25:00Z","Lime Village","Alaska","United States",,"N4612T","1001C","false","Aviation","",,,"None","0","0","0","0",,,,,"61.719470000000001","-153.36714000000001","MAULE","M-4-210C","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201915/pdf"
"ANC25LA108","ACC","201034","2025-09-16T17:30:00Z","Delta Junction","Alaska","United States",,"N7777D","18-5962","false","Aviation","",,,"None","0","0","0","0",,,,,"63.957979999999999","-147.07552000000001","PIPER","PA-18-150","AIR","NONE","Ridge","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201034/pdf"
"ANC25LA109","ACC","201068","2025-09-16T17:25:00Z","Kotlik","Alaska","United States",,"N3816M","12-2737","false","Aviation","",,,"Minor","0","0","1","1",,,,,"62.632399999999997","-162.51089999999999","PIPER","PA-12","AIR","KSM",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201068/pdf"
"ANC25LA107","ACC","201017","2025-09-15T20:15:00Z","Beluga","Alaska","United States",,"N798AK","007","false","Aviation","",,,"None","0","0","0","0",,,,,"61.234904999999998","-151.78733","DAVID HUNTER","DANCHINI CUB","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201017/pdf"
"ANC25LA120","ACC","201876","2025-09-14T12:30:00Z","St Mary's","Alaska","United States",,"N3797Z","18-7492","false","Aviation","",,,"None","0","0","0","0",,,,,"62.326934000000001","-163.19165000000001","PIPER","PA-18-150","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201876/pdf"
"ANC25LA105","ACC","200995","2025-09-13T13:28:00Z","Point MacKenzie","Alaska","United States",,"N343GA","7009C","false","Aviation","",,,"Serious","0","1","0","1",,,,,"61.367832999999997","-149.93716000000001","MAULE","M-5-235C","AIR","Z40","Goose Bay","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200995/pdf"
"ANC25LA103","ACC","200982","2025-09-10T14:36:00Z","Gulkana","Alaska","United States",,"N5025H","11-905","false","Aviation","",,,"Serious","0","1","0","1",,,,,"62.704186999999997","-147.22098","PIPER","PA-11","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200982/pdf"
"ANC25LA104","ACC","200994","2025-09-08T13:30:00Z","Chisana","Alaska","United States",,"N9930D","JP001","false","Aviation","",,,"None","0","0","0","0",,,,,"62.216667000000001","-142.66666000000001","JEREMY PRICE","SMITH SUPER CUB","AIR","CZN",,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200994/pdf"
"ANC25LA119","ACC","201874","2025-09-08T11:45:00Z","Eagle","Alaska","United States",,"N1869W",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","PA-18-150",,,,"false",,,,"PERS","091",,,,"In work",,,"",""
"ANC25LA106","ACC","201015","2025-09-05T21:00:00Z","Delta Junction","Alaska","United States",,"N907BT","072515","false","Aviation","",,,"None","0","0","0","0",,,,,"64.109999999999999","-147.68000000000001","BRIAN TURNER","NORTHERN EXPLORER","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201015/pdf"
"ANC25LA102","ACC","200970","2025-09-04T22:30:00Z","Unalakleet","Alaska","United States",,"N242BC","534-2010","false","Aviation","",,,"None","0","0","0","0",,,,,"63.855034000000003","-160.70038","AMERICAN CHAMPION AIRCRAFT","8GCBC","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200970/pdf"
"ANC25LA101","ACC","200963","2025-09-01T12:00:00Z","Willow","Alaska","United States",,"N2996C","30896","false","Aviation","",,,"None","0","0","0","0",,,,,"61.752600000000001","-150.05439999999999","CESSNA","180","AIR",,"PVT","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200963/pdf"
"ANC25LA100","ACC","200961","2025-08-31T15:00:00Z","Sutton","Alaska","United States",,"N5267X","192","false","Aviation","",,,"None","0","0","0","0",,,,,"61.705649999999999","-148.31331","CHAMPION","7GCBC","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200961/pdf"
"ANC25LA099","ACC","200960","2025-08-29T12:50:00Z","Petersville","Alaska","United States",,"N74435","10718","false","Aviation","",,,"None","0","0","0","0",,,,,"62.542430000000003","-151.44399999999999","ROBINSON HELICOPTER COMPANY","R44 II","HELI",,,"false","1",,"NSCH",,"135","Substantial","VMC","POLLUX AVIATION LTD","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200960/pdf"
"ANC25LA094","ACC","200861","2025-08-24T09:20:00Z","Chicken","Alaska","United States",,"N7771N","28-5218","false","Aviation","",,,"Minor","0","0","2","2",,,,,"64.075670000000002","-141.96028999999999","PIPER","PA-28-180","AIR","CKX","Chicken","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200861/pdf"
"ANC25LA093","ACC","200846","2025-08-23T13:15:00Z","Anchorage","Alaska","United States",,"N7050K","20-158","false","Aviation","",,,"None","0","0","0","0",,,,,"61.216436000000002","-149.83206000000001","PIPER","PA-20","AIR","MRI",,"false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200846/pdf"
"ANC25LA092","ACC","200840","2025-08-22T13:46:00Z","Juneau","Alaska","United States",,"N149TH","9071","false","Aviation","",,,"None","0","0","0","0",,,,,"58.549999999999997","-134.53999999999999","EUROCOPTER","AS 350 B2","HELI","JNU",,"false","1",,,"POSI","091","Substantial","VMC","TEMSCO HELICOPTERS INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200840/pdf"
"ANC25LA095","ACC","200862","2025-08-20T18:00:00Z","Becharof Lake","Alaska","United States",,"N44344","597","false","Aviation","",,,"None","0","0","0","0",,,,,"57.75","-156.15000000000001","HELIO","H-395","AIR",,,"false","1",,,"BUS","091","Substantial",,"Daniel J Michels","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200862/pdf"
"ANC25LA097","ACC","200883","2025-08-20T15:30:00Z","Skwentna","Alaska","United States",,"N589SH","7745","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0",,"The pilot’s inadvertent entanglement of a lightweight Kevlar long line into the helicopters operating main rotor system, resulting in a severe imbalance and separation of the main rotor gearbox.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on operation",,"61.769167000000003","-152.98693","AIRBUS HELICOPTERS","AS350B3e","HELI",,,"false","1","TS","NSCH","EXLD","133","Substantial","VMC","Soloy Helicopters LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200883","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200883/pdf"
"ANC25LA091","ACC","200833","2025-08-20T07:32:00Z","Ninilchik","Alaska","United States",,"N246VU","18656A26444","false","Aviation","",,,"None","0","0","0","0",,,,,"60.020000000000003","-151.71000000000001","VU HOLDINGS LLC/DBA VANILLA UN","VA 001","UNMANNED",,,"false","1",,,"PUBF","PUBU","Substantial","VMC","VU HOLDINGS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200833/pdf"
"ANC25LA087","ACC","200819","2025-08-19T09:00:00Z","Homer","Alaska","United States",,"N9314D","22-6325","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The failure of the left main landing gear mount due to extensive corrosion while landing in an area of rough terrain.","Aircraft - Aircraft systems - Landing gear system - Main landing gear attach sec - Fatigue/wear/corrosion, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on operation",,"59.824300000000001","-150.64420000000001","PIPER","PA-22-160","AIR","NONE","Sheep River Airstrip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200819","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200819/pdf"
"ANC25LA088","ACC","200820","2025-08-19T06:30:00Z","Delta Junction","Alaska","United States",,"N4721U","18051421","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain a rate of climb sufficient to clear obstacles during takeoff, resulting in a collision with tree-covered terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"63.805100000000003","-146.47540000000001","CESSNA","180G","AIR","NONE","East Hayes Creek","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200820","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200820/pdf"
"ANC25LA096","ACC","200872","2025-08-18T16:59:00Z","Haines","Alaska","United States",,"N9BB","18503356","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0",,"The pilot’s selection of an unsuitable landing area resulting in an on-ground collision with an obscured log and a main landing gear separation.","Environmental issues - Physical environment - Object/animal/substance - Hidden/submerged object - Contributed to outcome, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Aircraft - Aircraft structures - Fuselage - Gear attach fittings (on fus) - Capability exceeded",,"59.200964999999997","-135.28273999999999","CESSNA","A185F","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200872","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200872/pdf"
"ANC25LA090","ACC","200832","2025-08-17T17:58:00Z","Willow","Alaska","United States",,"N4387Z","18-8709","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s loss of control after a rejected takeoff, which resulted in a noseover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"61.754612999999999","-150.0514","PIPER","PA-18-150","AIR",,,"false","1","REC",,"PUBS","PUBU","Substantial","VMC","STATE OF ALASKA","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200832","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200832/pdf"
"ANC25LA085","ACC","200744","2025-08-09T10:00:00Z","Soldotna","Alaska","United States",,"N232KT","52","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from rising terrain while maneuvering at low altitude.","Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Not attained/maintained",,"60.174016999999999","-150.40188000000001","DEHAVILLAND","DHC-2 MK 1","AIR","NONE",,"false","1","REC","NSCH","BUS","135","Substantial","VMC","Rust's Flying Service, Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200744","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200744/pdf"
"ANC25LA084","ACC","200722","2025-08-05T17:00:00Z","Willow","Alaska","United States",,"N84726","7AC-3432","false","Aviation","",,,"Serious","0","1","0","1",,,,,"61.751876000000003","-150.04921999999999","AERONCA","7AC","AIR","UUO","Willow Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200722/pdf"
"ANC25LA083","ACC","200687","2025-08-02T12:00:00Z","Chisana","Alaska","United States",,"N900HY","2362","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from terrain while maneuvering at low altitude.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Psychological - Personality/attitude - Self confidence - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Effect on equipment",,"62.282155000000003","-142.20761999999999","AVIAT AIRCRAFT INC","A-1B","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200687","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200687/pdf"
"ANC25LA082","ACC","200686","2025-08-01T19:00:00Z","Yakutat","Alaska","United States",,"N206GR","U20601753","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z",,"None","0","0","0","0",,"The pilot’s failure to maintain clearance during approach in gusting wind conditions to a remote airstrip, resulting in a collision with brush.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Contributed to outcome",,"60.079166000000001","-143.12743","CESSNA","U206F","AIR","PVT","Diericks Tsiu River Lodge Strip","false","1","REC",,"OWRK","091","Substantial","VMC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200686/pdf"
"ANC25LA081","ACC","200685","2025-08-01T16:54:00Z","Anchorage","Alaska","United States",,"N645AT","208B5009","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","None","0","0","0","0",,"The pilot’s decision to continue an unstabilized approach, which resulted in a landing touchdown with insufficient runway remaining and a subsequent runway overrun and a collision with a fence.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Braking capability - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Personnel issues - Action/decision - Action - Delayed action - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,"61.208500000000001","-149.85249999999999","CESSNA","208B","AIR","MRI","Merrill Field","false","1","TP","SCHD",,"135","Substantial","VMC","J & M Alaska Air Tours","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200685","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200685/pdf"
"ANC25LA080","ACC","200679","2025-07-31T14:00:00Z","Soldotna","Alaska","United States",,"N60509","15070361","false","Aviation","",,,"Serious","0","1","1","2",,,,,"60.474916999999998","-151.02589","CESSNA","150J","AIR","sxq","Soldotna Airport","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200679/pdf"
"ANC25FA079","ACC","200633","2025-07-25T10:16:00Z","Dillingham","Alaska","United States",,"N5050R","15301","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"59.038559999999997","-158.51182","PIPER","J3C-65","AIR","DLG","Dillingham Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200633/pdf"
"ANC25LA078","ACC","200630","2025-07-24T17:30:00Z","Gulkana","Alaska","United States",,"N29110","U206-1080","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"62.142637000000001","-145.44945999999999","CESSNA","U206C","AIR","GKN","Gulkana Airport","false","1","REC","NSCH","BUS","135","Substantial","VMC","COPPER VALLEY AIR SERVICE LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200630","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200630/pdf"
"ANC25LA077","ACC","200628","2025-07-23T18:00:00Z","Yakutat","Alaska","United States",,"N8457Z","205-0457","false","Aviation","",,,"None","0","0","0","0",,,,,"59.107759999999999","-138.50176999999999","CESSNA","210-5","AIR",,,"false","1",,"NSCH","BUS","135","Substantial","VMC","Yakutat Air","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200628/pdf"
"ANC25LA076","ACC","200608","2025-07-17T13:00:00Z","Glennallen","Alaska","United States",,"N91393",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","180H",,,,"false",,,,,,,,,"In work",,,"",""
"ANC25LA089","ACC","200821","2025-07-14T14:30:00Z","Egegik","Alaska","United States",,"N2638M","12-981","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s excessive use of brakes during landing roll, which resulted in a nose-over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Incorrect use/operation",,"57.880000000000003","-157.27000000000001","PIPER","PA-12","AIR","NONE","Remote Strip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200821","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200821/pdf"
"ANC25LA072","ACC","200515","2025-07-11T18:30:00Z","Dillingham","Alaska","United States",,"N82109","18-7809130","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain direction control during takeoff roll which resulted in a ground loop, and subsequent runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"59.055332999999997","-158.57283000000001","PIPER","PA-18-150","AIR","AA15","Shannons Pond","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200515","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200515/pdf"
"ANC25LA074","ACC","200536","2025-07-11T04:00:00Z","Nelson Lagoon","Alaska","United States",,"N109KS","1295","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from a creek bank while maneuvering to land.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Response/compensation",,"55.903278999999998","-161.73183","DEHAVILLAND","BEAVER DHC-2 MK.1","AIR","NONE","Remote Beach","false","1","REC",,"BUS","091","Substantial","VMC","RS SPECIALTIES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200536","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200536/pdf"
"ANC25LA075","ACC","200537","2025-07-10T18:00:00Z","Palmer","Alaska","United States",,"N8979D","18-7509053","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot's excessive braking during the landing roll, resulting in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"61.409999999999997","-148.56","PIPER","PA-18-150","AIR","NONE","Landing Strip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200537","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200537/pdf"
